id,created_at,updated_at,station_id,obs_datetime,temperature,relative_humidity,wind_speed,wind_direction,pressure,rainfall
635,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-07T06:00:00+00:00,,85.0,,,,
636,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-07T12:00:00+00:00,,58.0,,,,
637,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-08T09:00:00+00:00,28.15,71.0,2.57,,,0.0
638,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-08T15:00:00+00:00,,54.0,,,,
639,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-08T06:00:00+00:00,,82.0,,,,
640,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-08T12:00:00+00:00,,60.0,,,,
641,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-09T09:00:00+00:00,29.1,70.0,2.57,,,0.0
642,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-09T15:00:00+00:00,,46.0,,,,
643,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-09T06:00:00+00:00,,81.0,,,,
644,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-09T12:00:00+00:00,,54.0,,,,
645,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-10T09:00:00+00:00,28.0,64.0,3.6,,,10.0
646,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-10T15:00:00+00:00,,51.0,,,,
647,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-10T06:00:00+00:00,,81.0,,,,
648,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-10T12:00:00+00:00,,55.0,,,,
649,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-11T09:00:00+00:00,24.5,76.0,3.6,,,2.0
650,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-11T15:00:00+00:00,,62.0,,,,
651,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-11T06:00:00+00:00,,93.0,,,,
652,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-11T12:00:00+00:00,,67.0,,,,
653,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-12T09:00:00+00:00,26.5,85.0,2.57,,,0.0
654,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-12T15:00:00+00:00,,55.0,,,,
655,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-12T06:00:00+00:00,,92.0,,,,
656,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-12T12:00:00+00:00,,67.0,,,,
657,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-13T09:00:00+00:00,26.55,72.0,1.54,,,5.5
658,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-13T15:00:00+00:00,,62.0,,,,
659,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-13T06:00:00+00:00,,88.0,,,,
660,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-13T12:00:00+00:00,,61.0,,,,
661,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-14T09:00:00+00:00,25.75,87.0,2.06,,,0.0
662,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-14T15:00:00+00:00,,59.0,,,,
663,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-14T06:00:00+00:00,,92.0,,,,
664,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-14T12:00:00+00:00,,71.0,,,,
665,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-15T09:00:00+00:00,20.25,77.0,3.6,,,0.0
666,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-15T15:00:00+00:00,,72.0,,,,
667,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-15T06:00:00+00:00,,86.0,,,,
668,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-15T12:00:00+00:00,,78.0,,,,
669,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-16T09:00:00+00:00,25.0,74.0,2.57,,,11.0
670,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-16T15:00:00+00:00,,88.0,,,,
671,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-16T06:00:00+00:00,,96.0,,,,
672,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-16T12:00:00+00:00,,61.0,,,,
673,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-17T09:00:00+00:00,24.200000000000003,85.0,3.09,,,0.0
674,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-17T15:00:00+00:00,,62.0,,,,
675,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-17T06:00:00+00:00,,95.0,,,,
676,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-17T12:00:00+00:00,,68.0,,,,
677,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-18T09:00:00+00:00,27.25,71.0,1.54,,,0.0
678,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-18T15:00:00+00:00,,54.0,,,,
679,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-18T06:00:00+00:00,,91.0,,,,
680,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-18T12:00:00+00:00,,60.0,,,,
681,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-19T09:00:00+00:00,21.8,87.0,3.09,,,0.0
682,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-19T15:00:00+00:00,,74.0,,,,
683,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-19T06:00:00+00:00,,75.0,,,,
684,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-19T12:00:00+00:00,,85.0,,,,
685,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-20T09:00:00+00:00,24.6,79.0,2.06,,,0.0
686,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-20T15:00:00+00:00,,66.0,,,,
687,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-20T06:00:00+00:00,,96.0,,,,
688,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-20T12:00:00+00:00,,72.0,,,,
689,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-21T09:00:00+00:00,26.85,75.0,2.57,,,12.5
690,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-21T15:00:00+00:00,,57.0,,,,
691,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-21T06:00:00+00:00,,84.0,,,,
692,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-21T12:00:00+00:00,,59.0,,,,
693,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-22T09:00:00+00:00,25.15,80.0,2.06,,,0.0
694,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-22T15:00:00+00:00,,60.0,,,,
695,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-22T06:00:00+00:00,,96.0,,,,
696,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-22T12:00:00+00:00,,66.0,,,,
697,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-23T09:00:00+00:00,27.0,79.0,3.09,,,0.0
698,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-23T15:00:00+00:00,,59.0,,,,
699,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-23T06:00:00+00:00,,88.0,,,,
700,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-23T12:00:00+00:00,,67.0,,,,
701,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-24T09:00:00+00:00,25.5,72.0,2.06,,,10.4
702,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-24T15:00:00+00:00,,92.0,,,,
703,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-24T06:00:00+00:00,,85.0,,,,
704,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-24T12:00:00+00:00,,67.0,,,,
705,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-25T09:00:00+00:00,23.85,86.0,1.54,,,0.0
706,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-25T15:00:00+00:00,,70.0,,,,
707,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-25T06:00:00+00:00,,96.0,,,,
708,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-25T12:00:00+00:00,,81.0,,,,
709,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-26T09:00:00+00:00,27.1,70.0,2.06,,,0.0
710,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-26T15:00:00+00:00,,54.0,,,,
711,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-26T06:00:00+00:00,,92.0,,,,
712,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-26T12:00:00+00:00,,65.0,,,,
713,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-27T09:00:00+00:00,26.3,79.0,3.09,,,0.0
714,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-27T15:00:00+00:00,,66.0,,,,
715,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-27T06:00:00+00:00,,91.0,,,,
716,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-27T12:00:00+00:00,,64.0,,,,
717,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-28T09:00:00+00:00,24.75,79.0,2.06,,,0.0
718,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-28T15:00:00+00:00,,64.0,,,,
719,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-28T06:00:00+00:00,,96.0,,,,
720,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-28T12:00:00+00:00,,67.0,,,,
721,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-29T09:00:00+00:00,27.1,80.0,2.06,,,50.5
722,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-29T15:00:00+00:00,,55.0,,,,
723,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-29T06:00:00+00:00,,91.0,,,,
724,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-29T12:00:00+00:00,,62.0,,,,
725,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-30T09:00:00+00:00,23.75,87.0,2.06,,,0.0
726,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-30T15:00:00+00:00,,63.0,,,,
727,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-30T06:00:00+00:00,,96.0,,,,
728,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-06-30T12:00:00+00:00,,77.0,,,,
729,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-01T09:00:00+00:00,25.5,82.0,2.57,,,0.0
730,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-01T12:00:00+00:00,,72.0,,,,
731,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-01T06:00:00+00:00,,92.0,,,,
732,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-01T15:00:00+00:00,,62.0,,,,
733,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-02T09:00:00+00:00,26.55,75.0,2.06,,,0.0
734,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-02T12:00:00+00:00,,64.0,,,,
735,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-02T06:00:00+00:00,,85.0,,,,
736,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-02T15:00:00+00:00,,58.0,,,,
737,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-03T09:00:00+00:00,23.3,85.0,2.06,,,20.1
738,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-03T12:00:00+00:00,,98.0,,,,
739,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-03T06:00:00+00:00,,88.0,,,,
740,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-03T15:00:00+00:00,,80.0,,,,
741,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-04T09:00:00+00:00,22.65,81.0,2.06,,,0.0
742,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-04T12:00:00+00:00,,72.0,,,,
743,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-04T06:00:00+00:00,,92.0,,,,
744,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-04T15:00:00+00:00,,68.0,,,,
745,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-05T09:00:00+00:00,26.6,80.0,2.06,,,0.0
746,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-05T12:00:00+00:00,,66.0,,,,
747,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-05T06:00:00+00:00,,94.0,,,,
748,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-05T15:00:00+00:00,,58.0,,,,
749,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-06T09:00:00+00:00,26.2,81.0,2.57,,,30.4
750,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-06T12:00:00+00:00,,70.0,,,,
751,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-06T06:00:00+00:00,,96.0,,,,
752,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-06T15:00:00+00:00,,63.0,,,,
753,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-07T09:00:00+00:00,24.8,87.0,2.06,,,0.0
754,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-07T12:00:00+00:00,,71.0,,,,
755,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-07T06:00:00+00:00,,94.0,,,,
756,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-07T15:00:00+00:00,,66.0,,,,
757,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-08T09:00:00+00:00,25.85,74.0,2.06,,,23.1
758,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-08T12:00:00+00:00,,64.0,,,,
759,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-08T06:00:00+00:00,,88.0,,,,
760,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-08T15:00:00+00:00,,59.0,,,,
761,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-09T09:00:00+00:00,22.0,99.0,2.57,,,4.8
762,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-09T12:00:00+00:00,,92.0,,,,
763,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-09T06:00:00+00:00,,91.0,,,,
764,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-09T15:00:00+00:00,,82.0,,,,
765,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-10T09:00:00+00:00,23.1,83.0,1.54,,,0.0
766,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-10T12:00:00+00:00,,69.0,,,,
767,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-10T06:00:00+00:00,,92.0,,,,
768,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-10T15:00:00+00:00,,63.0,,,,
769,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-11T09:00:00+00:00,25.6,86.0,2.06,,,0.0
770,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-11T12:00:00+00:00,,68.0,,,,
771,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-11T06:00:00+00:00,,92.0,,,,
772,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-11T15:00:00+00:00,,63.0,,,,
773,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-12T09:00:00+00:00,25.6,84.0,2.06,,,1.0
774,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-12T12:00:00+00:00,,71.0,,,,
775,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-12T06:00:00+00:00,,96.0,,,,
776,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-12T15:00:00+00:00,,66.0,,,,
777,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-13T09:00:00+00:00,25.0,82.0,3.09,,,0.0
778,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-13T12:00:00+00:00,,69.0,,,,
779,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-13T06:00:00+00:00,,93.0,,,,
780,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-13T15:00:00+00:00,,61.0,,,,
781,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-14T09:00:00+00:00,25.25,83.0,2.57,,,0.0
782,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-14T12:00:00+00:00,,66.0,,,,
783,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-14T06:00:00+00:00,,96.0,,,,
784,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-14T15:00:00+00:00,,61.0,,,,
785,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-15T09:00:00+00:00,25.1,85.0,3.09,,,0.0
786,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-15T12:00:00+00:00,,72.0,,,,
787,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-15T06:00:00+00:00,,96.0,,,,
788,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-15T15:00:00+00:00,,63.0,,,,
789,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-16T09:00:00+00:00,25.6,78.0,1.54,,,0.0
790,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-16T12:00:00+00:00,,67.0,,,,
791,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-16T06:00:00+00:00,,92.0,,,,
792,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-16T15:00:00+00:00,,61.0,,,,
793,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-17T09:00:00+00:00,24.85,78.0,3.09,,,0.0
794,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-17T12:00:00+00:00,,70.0,,,,
795,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-17T06:00:00+00:00,,90.0,,,,
796,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-17T15:00:00+00:00,,70.0,,,,
797,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-18T09:00:00+00:00,25.0,83.0,1.54,,,0.0
798,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-18T12:00:00+00:00,,75.0,,,,
799,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-18T06:00:00+00:00,,90.0,,,,
800,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-18T15:00:00+00:00,,67.0,,,,
801,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-19T09:00:00+00:00,26.25,77.0,2.57,,,0.0
802,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-19T12:00:00+00:00,,65.0,,,,
803,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-19T06:00:00+00:00,,90.0,,,,
804,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-19T15:00:00+00:00,,55.0,,,,
805,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-20T09:00:00+00:00,24.1,84.0,2.06,,,15.8
806,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-20T12:00:00+00:00,,96.0,,,,
807,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-20T06:00:00+00:00,,88.0,,,,
808,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-20T15:00:00+00:00,,86.0,,,,
809,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-21T09:00:00+00:00,23.5,85.0,3.6,,,0.0
810,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-21T12:00:00+00:00,,74.0,,,,
811,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-21T06:00:00+00:00,,92.0,,,,
812,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-21T15:00:00+00:00,,66.0,,,,
813,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-22T09:00:00+00:00,25.1,83.0,2.06,,,0.0
814,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-22T12:00:00+00:00,,74.0,,,,
815,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-22T06:00:00+00:00,,92.0,,,,
816,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-22T15:00:00+00:00,,67.0,,,,
817,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-23T09:00:00+00:00,25.25,84.0,2.06,,,0.0
818,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-23T12:00:00+00:00,,74.0,,,,
819,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-23T06:00:00+00:00,,92.0,,,,
820,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-23T15:00:00+00:00,,67.0,,,,
821,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-24T09:00:00+00:00,24.799999999999997,83.0,2.06,,,0.0
822,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-24T12:00:00+00:00,,72.0,,,,
823,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-24T06:00:00+00:00,,90.0,,,,
824,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-24T15:00:00+00:00,,64.0,,,,
825,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-25T09:00:00+00:00,25.25,85.0,3.09,,,0.0
826,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-25T12:00:00+00:00,,66.0,,,,
827,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-25T06:00:00+00:00,,90.0,,,,
828,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-25T15:00:00+00:00,,62.0,,,,
829,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-26T09:00:00+00:00,25.0,85.0,2.06,,,0.0
830,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-26T12:00:00+00:00,,75.0,,,,
831,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-26T06:00:00+00:00,,92.0,,,,
832,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-26T15:00:00+00:00,,69.0,,,,
833,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-27T09:00:00+00:00,26.5,86.0,3.09,,,0.0
834,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-27T12:00:00+00:00,,68.0,,,,
835,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-27T06:00:00+00:00,,93.0,,,,
836,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-27T15:00:00+00:00,,57.0,,,,
837,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-28T09:00:00+00:00,25.6,79.0,2.06,,,0.0
838,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-28T12:00:00+00:00,,67.0,,,,
839,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-28T06:00:00+00:00,,87.0,,,,
840,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-28T15:00:00+00:00,,63.0,,,,
841,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-29T09:00:00+00:00,24.55,78.0,4.12,,,0.0
842,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-29T12:00:00+00:00,,72.0,,,,
843,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-29T06:00:00+00:00,,87.0,,,,
844,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-29T15:00:00+00:00,,68.0,,,,
845,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-30T09:00:00+00:00,25.0,81.0,2.06,,,0.0
846,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-30T12:00:00+00:00,,72.0,,,,
847,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-30T06:00:00+00:00,,88.0,,,,
848,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-30T15:00:00+00:00,,63.0,,,,
849,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-31T09:00:00+00:00,24.75,88.0,2.57,,,0.0
850,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-31T12:00:00+00:00,,70.0,,,,
851,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-31T06:00:00+00:00,,88.0,,,,
852,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-07-31T15:00:00+00:00,,64.0,,,,
853,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-01T09:00:00+00:00,24.85,81.0,2.06,,,0.0
854,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-01T06:00:00+00:00,,92.0,,,,
855,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-01T12:00:00+00:00,,72.0,,,,
856,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-01T15:00:00+00:00,,67.0,,,,
857,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-02T09:00:00+00:00,24.85,81.0,3.6,,,0.0
858,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-02T06:00:00+00:00,,86.0,,,,
859,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-02T12:00:00+00:00,,71.0,,,,
860,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-02T15:00:00+00:00,,61.0,,,,
861,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-03T09:00:00+00:00,23.85,82.0,2.06,,,0.0
862,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-03T06:00:00+00:00,,92.0,,,,
863,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-03T12:00:00+00:00,,61.0,,,,
864,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-03T15:00:00+00:00,,56.0,,,,
865,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-04T09:00:00+00:00,25.5,74.0,2.57,,,0.0
866,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-04T06:00:00+00:00,,84.0,,,,
867,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-04T12:00:00+00:00,,67.0,,,,
868,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-04T15:00:00+00:00,,62.0,,,,
869,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-05T09:00:00+00:00,25.4,71.0,2.06,,,0.5
870,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-05T06:00:00+00:00,,89.0,,,,
871,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-05T12:00:00+00:00,,53.0,,,,
872,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-05T15:00:00+00:00,,47.0,,,,
873,2026-01-07 19:30:33,2026-01-07 19:30:33,37,2024-08-06T09:00:00+00:00,23.2,79.0,3.6,,,0.0
